fra;vaccin;jour;n_dose1;n_dose2;n_dose3;n_dose4;n_complet;n_rappel;n_2_rappel;n_rappel_biv;n_3_rappel;n_cum_dose1;n_cum_dose2;n_cum_dose3;n_cum_dose4;n_cum_complet;n_cum_rappel;n_cum_2_rappel;n_cum_rappel_biv;n_cum_3_rappel
FR;1;2021-08-27;107659;321584;2303;9;338836;1;0;0;0;38280902;31178695;149300;275;34487186;48;0;0;0
FR;1;2021-08-28;71030;220701;1102;0;231221;0;0;0;0;38351932;31399396;150402;275;34718407;48;0;0;0
FR;1;2021-08-29;24156;78209;469;1;82099;0;0;0;0;38376088;31477605;150871;276;34800506;48;0;0;0
FR;1;2021-08-30;96904;286250;4315;6;299752;4950;0;0;0;38472992;31763855;155186;282;35100258;4998;0;0;0
FR;1;2021-08-31;98137;276226;9295;15;289898;10058;2;0;0;38571129;32040081;164481;297;35390156;15056;2;0;0
FR;1;2021-09-01;112367;245283;21122;8;257666;22156;1;0;0;38683496;32285364;185603;305;35647822;37212;3;0;0
FR;1;2021-09-02;86760;197906;24536;18;208301;25517;0;0;0;38770256;32483270;210139;323;35856123;62729;3;0;0
FR;1;2021-09-03;82435;227476;26958;21;238914;28038;0;0;0;38852691;32710746;237097;344;36095037;90767;3;0;0
FR;1;2021-09-04;71632;189720;11141;11;199297;11712;7;0;0;38924323;32900466;248238;355;36294334;102479;10;0;0
FR;1;2021-09-05;18616;41142;4126;2;43849;4275;0;0;0;38942939;32941608;252364;357;36338183;106754;10;0;0
FR;1;2021-09-06;59826;151361;30182;15;158891;31206;2;0;0;39002765;33092969;282546;372;36497074;137960;12;0;0
FR;1;2021-09-07;57400;139620;30215;30;146739;31252;2;0;0;39060165;33232589;312761;402;36643813;169212;14;0;0
FR;1;2021-09-08;72358;173796;26926;22;182264;27967;4;0;0;39132523;33406385;339687;424;36826077;197179;18;0;0
FR;1;2021-09-09;54516;124428;28639;24;131187;29745;5;0;0;39187039;33530813;368326;448;36957264;226924;23;0;0
FR;1;2021-09-10;66225;152070;30452;24;161154;31694;5;0;0;39253264;33682883;398778;472;37118418;258618;28;0;0
FR;1;2021-09-11;52689;146638;9731;14;154126;10356;0;0;0;39305953;33829521;408509;486;37272544;268974;28;0;0
FR;1;2021-09-12;10800;29268;2491;1;30966;2661;2;0;0;39316753;33858789;411000;487;37303510;271635;30;0;0
FR;1;2021-09-13;51519;104392;38767;31;110925;40097;16;0;0;39368272;33963181;449767;518;37414435;311732;46;0;0
FR;1;2021-09-14;53343;96009;51293;67;102366;53303;37;0;0;39421615;34059190;501060;585;37516801;365035;83;0;0
FR;1;2021-09-15;60592;139228;50499;55;146396;47072;67;0;0;39482207;34198418;551559;640;37663197;412107;150;0;0
FR;1;2021-09-16;46646;81362;53354;70;86256;49617;55;0;0;39528853;34279780;604913;710;37749453;461724;205;0;0
FR;1;2021-09-17;53227;109322;45085;61;115657;42717;61;0;0;39582080;34389102;649998;771;37865110;504441;266;0;0
FR;1;2021-09-18;37887;118499;11797;19;124081;11280;19;0;0;39619967;34507601;661795;790;37989191;515721;285;0;0
FR;1;2021-09-19;6531;21022;2045;1;22126;1985;1;0;0;39626498;34528623;663840;791;38011317;517706;286;0;0
FR;1;2021-09-20;36543;74842;46230;65;78562;44197;30;0;0;39663041;34603465;710070;856;38089879;561903;316;0;0
FR;1;2021-09-21;34209;68100;56270;72;71135;52747;76;0;0;39697250;34671565;766340;928;38161014;614650;392;0;0
FR;1;2021-09-22;38852;118606;49893;76;123023;46948;38;0;0;39736102;34790171;816233;1004;38284037;661598;430;0;0
FR;1;2021-09-23;32043;62885;54515;85;65788;50921;76;0;0;39768145;34853056;870748;1089;38349825;712519;506;0;0
FR;1;2021-09-24;36804;90016;43679;89;94373;41961;56;0;0;39804949;34943072;914427;1178;38444198;754480;562;0;0
FR;1;2021-09-25;27655;96713;12308;27;101063;12190;19;0;0;39832604;35039785;926735;1205;38545261;766670;581;0;0
FR;1;2021-09-26;4390;15202;1777;5;16067;1699;4;0;0;39836994;35054987;928512;1210;38561328;768369;585;0;0
FR;1;2021-09-27;27357;60204;42930;89;63434;41661;78;0;1;39864351;35115191;971442;1299;38624762;810030;663;0;1
FR;1;2021-09-28;26913;49420;47208;76;52035;44499;37;0;0;39891264;35164611;1018650;1375;38676797;854529;700;0;1
FR;1;2021-09-29;35927;80248;47298;88;84635;45624;33;0;0;39927191;35244859;1065948;1463;38761432;900153;733;0;1
FR;1;2021-09-30;26077;46900;47531;80;49257;45482;51;0;0;39953268;35291759;1113479;1543;38810689;945635;784;0;1
FR;1;2021-10-01;47307;66913;44910;83;70794;44634;14;0;0;40000575;35358672;1158389;1626;38881483;990269;798;0;1
FR;1;2021-10-02;32385;62416;16114;32;67224;16325;6;0;0;40032960;35421088;1174503;1658;38948707;1006594;804;0;1
FR;1;2021-10-03;4344;8561;2043;3;9310;2038;4;0;0;40037304;35429649;1176546;1661;38958017;1008632;808;0;1
FR;1;2021-10-04;28986;44424;47117;79;46836;46986;31;0;0;40066290;35474073;1223663;1740;39004853;1055618;839;0;1
FR;1;2021-10-05;24576;41642;49895;116;43137;49354;46;0;0;40090866;35515715;1273558;1856;39047990;1104972;885;0;1
FR;1;2021-10-06;34660;61397;57511;101;64503;57268;24;0;0;40125526;35577112;1331069;1957;39112493;1162240;909;0;1
FR;1;2021-10-07;21085;39908;53057;74;41087;52003;31;0;0;40146611;35617020;1384126;2031;39153580;1214243;940;0;1
FR;1;2021-10-08;35672;59639;60412;83;62866;61168;28;0;0;40182283;35676659;1444538;2114;39216446;1275411;968;0;1
FR;1;2021-10-09;27466;48026;25498;29;52492;26028;10;0;0;40209749;35724685;1470036;2143;39268938;1301439;978;0;1
FR;1;2021-10-10;3727;5812;2759;7;6290;2865;1;0;0;40213476;35730497;1472795;2150;39275228;1304304;979;0;1
FR;1;2021-10-11;24860;38211;54590;88;40296;55272;43;0;0;40238336;35768708;1527385;2238;39315524;1359576;1022;0;1
FR;1;2021-10-12;23387;36581;58078;128;37078;59242;18;0;0;40261723;35805289;1585463;2366;39352602;1418818;1040;0;1
FR;1;2021-10-13;32975;47837;64177;125;50641;65703;22;0;1;40294698;35853126;1649640;2491;39403243;1484521;1062;0;2
FR;1;2021-10-14;21715;34773;53776;103;35679;54373;21;0;0;40316413;35887899;1703416;2594;39438922;1538894;1083;0;2
FR;1;2021-10-15;32757;48766;72340;165;50458;75037;22;0;0;40349170;35936665;1775756;2759;39489380;1613931;1105;0;2
FR;1;2021-10-16;26014;35280;34874;45;38296;36431;13;0;0;40375184;35971945;1810630;2804;39527676;1650362;1118;0;2
FR;1;2021-10-17;3161;4053;3419;2;4497;3319;3;0;0;40378345;35975998;1814049;2806;39532173;1653681;1121;0;2
FR;1;2021-10-18;24353;34879;66854;132;34916;69740;27;0;0;40402698;36010877;1880903;2938;39567089;1723421;1148;0;2
FR;1;2021-10-19;20724;35571;75678;135;33220;79612;38;0;0;40423422;36046448;1956581;3073;39600309;1803033;1186;0;2
FR;1;2021-10-20;29918;44201;96192;178;43274;99885;44;0;0;40453340;36090649;2052773;3251;39643583;1902918;1230;0;2
FR;1;2021-10-21;19807;35053;83202;107;31764;87064;29;0;0;40473147;36125702;2135975;3358;39675347;1989982;1259;0;2
FR;1;2021-10-22;29756;47757;103757;196;44555;109722;58;0;0;40502903;36173459;2239732;3554;39719902;2099704;1317;0;2
FR;1;2021-10-23;23055;35142;44876;57;36130;47385;11;0;0;40525958;36208601;2284608;3611;39756032;2147089;1328;0;2
FR;1;2021-10-24;2407;3841;3585;6;4041;3718;1;0;0;40528365;36212442;2288193;3617;39760073;2150807;1329;0;2
FR;1;2021-10-25;22505;30717;82031;143;29599;85840;36;0;0;40550870;36243159;2370224;3760;39789672;2236647;1365;0;2
FR;1;2021-10-26;19368;27645;86127;162;24737;90358;30;0;0;40570238;36270804;2456351;3922;39814409;2327005;1395;0;2
FR;1;2021-10-27;26224;39608;107828;252;37299;112743;45;0;0;40596462;36310412;2564179;4174;39851708;2439748;1440;0;2
FR;1;2021-10-28;18804;27108;86970;150;23480;91740;34;0;0;40615266;36337520;2651149;4324;39875188;2531488;1474;0;2
FR;1;2021-10-29;25937;40252;114845;202;35486;121683;49;0;0;40641203;36377772;2765994;4526;39910674;2653171;1523;0;2
FR;1;2021-10-30;17714;28717;49373;74;28301;51970;18;0;0;40658917;36406489;2815367;4600;39938975;2705141;1541;0;2
FR;1;2021-10-31;2088;3169;3452;2;3215;3686;2;0;0;40661005;36409658;2818819;4602;39942190;2708827;1543;0;2
FR;1;2021-11-01;8027;4274;3037;3;4357;3295;6;0;0;40669032;36413932;2821856;4605;39946547;2712122;1549;0;2
FR;1;2021-11-02;22918;33218;92416;156;29172;97870;39;0;1;40691950;36447150;2914272;4761;39975719;2809992;1588;0;3
FR;1;2021-11-03;26639;41550;117526;219;36998;123912;54;0;0;40718589;36488700;3031798;4980;40012717;2933904;1642;0;3
FR;1;2021-11-04;19630;30289;105827;213;24184;111971;42;0;0;40738219;36518989;3137625;5193;40036901;3045875;1684;0;3
FR;1;2021-11-05;27036;42298;138800;230;34178;147490;47;0;0;40765255;36561287;3276425;5423;40071079;3193365;1731;0;3
FR;1;2021-11-06;18864;29807;63500;123;27605;66520;24;0;0;40784119;36591094;3339925;5546;40098684;3259885;1755;0;3
FR;1;2021-11-07;1835;3266;4985;6;3023;5302;5;0;0;40785954;36594360;3344910;5552;40101707;3265187;1760;0;3
FR;1;2021-11-08;17882;32249;126022;224;25390;132661;47;0;0;40803836;36626609;3470932;5776;40127097;3397848;1807;0;3
FR;1;2021-11-09;19520;37608;159334;334;26127;169159;63;0;0;40823356;36664217;3630266;6110;40153224;3567007;1870;0;3
FR;1;2021-11-10;28895;49046;181931;441;39012;192547;82;0;0;40852251;36713263;3812197;6551;40192236;3759554;1952;0;3
FR;1;2021-11-11;4192;5931;12240;26;5108;13030;14;0;0;40856443;36719194;3824437;6577;40197344;3772584;1966;0;3
FR;1;2021-11-12;26029;46817;174849;244;35280;186551;76;0;0;40882472;36766011;3999286;6821;40232624;3959135;2042;0;3
FR;1;2021-11-13;18736;29143;76848;111;25369;81793;40;0;0;40901208;36795154;4076134;6932;40257993;4040928;2082;0;3
FR;1;2021-11-14;2051;3240;6828;5;2796;7358;6;0;0;40903259;36798394;4082962;6937;40260789;4048286;2088;0;3
FR;1;2021-11-15;18798;34706;156449;306;24613;166287;59;0;0;40922057;36833100;4239411;7243;40285402;4214573;2147;0;3
FR;1;2021-11-16;21369;37809;192164;380;23315;205081;99;0;1;40943426;36870909;4431575;7623;40308717;4419654;2246;0;4
FR;1;2021-11-17;28675;45553;193256;398;33021;205084;92;0;0;40972101;36916462;4624831;8021;40341738;4624738;2338;0;4
FR;1;2021-11-18;21149;39594;182545;459;25133;194672;85;0;0;40993250;36956056;4807376;8480;40366871;4819410;2423;0;4
FR;1;2021-11-19;30894;53315;230287;532;34810;246782;134;0;0;41024144;37009371;5037663;9012;40401681;5066192;2557;0;4
FR;1;2021-11-20;23776;33217;97003;202;26736;103656;40;0;0;41047920;37042588;5134666;9214;40428417;5169848;2597;0;4
FR;1;2021-11-21;2342;3909;9134;19;2957;9940;16;0;0;41050262;37046497;5143800;9233;40431374;5179788;2613;0;4
FR;1;2021-11-22;21426;30326;175932;467;16941;189483;79;0;0;41071688;37076823;5319732;9700;40448315;5369271;2692;0;4
FR;1;2021-11-23;24033;40969;221267;540;21318;238020;77;0;0;41095721;37117792;5540999;10240;40469633;5607291;2769;0;4
FR;1;2021-11-24;30298;49640;217403;701;31959;234586;67;0;0;41126019;37167432;5758402;10941;40501592;5841877;2836;0;4
FR;1;2021-11-25;23732;44046;244527;718;22072;264227;101;0;0;41149751;37211478;6002929;11659;40523664;6106104;2937;0;4
FR;1;2021-11-26;30619;66640;356842;836;33241;388629;154;0;0;41180370;37278118;6359771;12495;40556905;6494733;3091;0;4
FR;1;2021-11-27;21960;45262;202667;372;26148;222699;112;0;0;41202330;37323380;6562438;12867;40583053;6717432;3203;0;4
FR;1;2021-11-28;3180;9542;54804;63;3468;61015;37;0;0;41205510;37332922;6617242;12930;40586521;6778447;3240;0;4
FR;1;2021-11-29;17905;49468;326438;841;20781;354581;150;0;0;41223415;37382390;6943680;13771;40607302;7133028;3390;0;4
FR;1;2021-11-30;22790;64820;431197;952;23793;470850;266;0;0;41246205;37447210;7374877;14723;40631095;7603878;3656;0;4
FR;1;2021-12-01;25365;69037;442956;1131;28429;481822;271;0;0;41271570;37516247;7817833;15854;40659524;8085700;3927;0;4
FR;1;2021-12-02;20094;64295;489466;1230;18430;532973;274;0;0;41291664;37580542;8307299;17084;40677954;8618673;4201;0;4
FR;1;2021-12-03;22912;82289;542843;1310;30262;591858;308;0;0;41314576;37662831;8850142;18394;40708216;9210531;4509;0;4
FR;1;2021-12-04;16416;53777;299138;654;23202;328999;180;0;0;41330992;37716608;9149280;19048;40731418;9539530;4689;0;4
FR;1;2021-12-05;3635;13773;81549;143;4193;91048;85;0;0;41334627;37730381;9230829;19191;40735611;9630578;4774;0;4
FR;1;2021-12-06;25847;62419;415527;1066;22058;455255;359;0;0;41360474;37792800;9646356;20257;40757669;10085833;5133;0;4
FR;1;2021-12-07;20020;75449;523088;1536;24268;572747;372;0;0;41380494;37868249;10169444;21793;40781937;10658580;5505;0;4
FR;1;2021-12-08;21719;75488;458639;1545;30645;502296;377;0;0;41402213;37943737;10628083;23338;40812582;11160876;5882;0;4
FR;1;2021-12-09;19472;73924;493120;1624;24308;541133;398;0;0;41421685;38017661;11121203;24962;40836890;11702009;6280;0;4
FR;1;2021-12-10;23329;87513;547478;1585;32408;600121;393;0;1;41445014;38105174;11668681;26547;40869298;12302130;6673;0;5
FR;1;2021-12-11;16534;59089;302772;751;25947;335507;278;0;0;41461548;38164263;11971453;27298;40895245;12637637;6951;0;5
FR;1;2021-12-12;4398;15876;83241;179;5241;94049;96;0;0;41465946;38180139;12054694;27477;40900486;12731686;7047;0;5
FR;1;2021-12-13;15762;63388;367089;1094;23898;406371;236;0;0;41481708;38243527;12421783;28571;40924384;13138057;7283;0;5
FR;1;2021-12-14;20870;80107;464907;1749;28629;515370;507;0;1;41502578;38323634;12886690;30320;40953013;13653427;7790;0;6
FR;1;2021-12-15;21629;77280;409191;1309;32998;453259;311;0;1;41524207;38400914;13295881;31629;40986011;14106686;8101;0;7
FR;1;2021-12-16;20068;77042;452017;1577;27916;500753;324;0;0;41544275;38477956;13747898;33206;41013927;14607439;8425;0;7
FR;1;2021-12-17;22628;86367;480033;1737;34638;531058;371;0;0;41566903;38564323;14227931;34943;41048565;15138497;8796;0;7
FR;1;2021-12-18;17610;54543;257664;731;24678;288531;232;0;0;41584513;38618866;14485595;35674;41073243;15427028;9028;0;7
FR;1;2021-12-19;5563;16906;79205;194;5918;90678;117;0;0;41590076;38635772;14564800;35868;41079161;15517706;9145;0;7
FR;1;2021-12-20;20957;62859;316308;1082;26481;355336;286;0;0;41611033;38698631;14881108;36950;41105642;15873042;9431;0;7
FR;1;2021-12-21;26344;72854;372823;1422;30550;418150;338;0;0;41637377;38771485;15253931;38372;41136192;16291192;9769;0;7
FR;1;2021-12-22;24989;65639;310708;1217;29569;349632;361;0;1;41662366;38837124;15564639;39589;41165761;16640824;10130;0;8
FR;1;2021-12-23;21280;52097;241543;958;23334;273073;362;0;0;41683646;38889221;15806182;40547;41189095;16913897;10492;0;8
FR;1;2021-12-24;7130;18267;67172;258;9242;77064;154;0;1;41690776;38907488;15873354;40805;41198337;16990961;10646;0;9
FR;1;2021-12-25;510;2864;5595;15;1797;6539;55;0;0;41691286;38910352;15878949;40820;41200134;16997500;10701;0;9
FR;1;2021-12-26;2751;7565;26961;71;3489;31471;100;0;0;41694037;38917917;15905910;40891;41203623;17028971;10801;0;9
FR;1;2021-12-27;18311;53456;235148;705;25446;265808;365;0;0;41712348;38971373;16141058;41596;41229069;17294779;11166;0;9
FR;1;2021-12-28;23302;61879;292072;1026;26987;330248;595;0;1;41735650;39033252;16433130;42622;41256056;17625027;11761;0;10
FR;1;2021-12-29;22218;55369;255051;921;25252;288247;645;0;1;41757868;39088621;16688181;43543;41281308;17913274;12406;0;11
FR;1;2021-12-30;21240;46408;212186;858;22444;239636;718;0;0;41779108;39135029;16900367;44401;41303752;18152910;13124;0;11
FR;1;2021-12-31;7468;16536;61882;229;8713;70417;347;0;0;41786576;39151565;16962249;44630;41312465;18223327;13471;0;11
FR;1;2022-01-01;1173;2492;5668;30;1546;6577;73;0;0;41787749;39154057;16967917;44660;41314011;18229904;13544;0;11
FR;1;2022-01-02;3096;8072;28896;50;3671;33536;190;0;0;41790845;39162129;16996813;44710;41317682;18263440;13734;0;11
FR;1;2022-01-03;27026;54162;228289;790;27529;257750;964;0;1;41817871;39216291;17225102;45500;41345211;18521190;14698;0;12
FR;1;2022-01-04;26374;64967;299328;1241;29773;337371;1367;0;2;41844245;39281258;17524430;46741;41374984;18858561;16065;0;14
FR;1;2022-01-05;30572;64234;274940;1099;32504;310318;1264;0;0;41874817;39345492;17799370;47840;41407488;19168879;17329;0;14
FR;1;2022-01-06;26862;66195;306958;1404;29267;346635;1568;0;1;41901679;39411687;18106328;49244;41436755;19515514;18897;0;15
FR;1;2022-01-07;31583;74957;349881;1538;34384;394008;1822;0;1;41933262;39486644;18456209;50782;41471139;19909522;20719;0;16
FR;1;2022-01-08;23391;51355;222512;698;25570;251138;913;0;1;41956653;39537999;18678721;51480;41496709;20160660;21632;0;17
FR;1;2022-01-09;7091;17130;66036;163;8165;76142;335;0;0;41963744;39555129;18744757;51643;41504874;20236802;21967;0;17
FR;1;2022-01-10;21815;60571;236840;957;32914;267629;1258;0;1;41985559;39615700;18981597;52600;41537788;20504431;23225;0;18
FR;1;2022-01-11;26786;63430;282352;1281;31189;317869;1838;0;1;42012345;39679130;19263949;53881;41568977;20822300;25063;0;19
FR;1;2022-01-12;28969;62475;246306;1106;35040;278095;1686;0;3;42041314;39741605;19510255;54987;41604017;21100395;26749;0;22
FR;1;2022-01-13;24791;60153;262846;1253;30023;296167;1993;0;4;42066105;39801758;19773101;56240;41634040;21396562;28742;0;26
FR;1;2022-01-14;27972;66680;314057;1366;32103;351307;2475;0;1;42094077;39868438;20087158;57606;41666143;21747869;31217;0;27
FR;1;2022-01-15;19371;44409;199333;619;22462;223870;1363;0;1;42113448;39912847;20286491;58225;41688605;21971739;32580;0;28
FR;1;2022-01-16;5161;12954;51537;135;6017;59558;338;0;0;42118609;39925801;20338028;58360;41694622;22031297;32918;0;28
FR;1;2022-01-17;16885;39655;184868;783;20105;206845;1690;0;2;42135494;39965456;20522896;59143;41714727;22238142;34608;0;30
FR;1;2022-01-18;19460;45956;212464;1154;22980;237066;2456;0;1;42154954;40011412;20735360;60297;41737707;22475208;37064;0;31
FR;1;2022-01-19;20314;43936;176151;898;25463;197206;1977;0;4;42175268;40055348;20911511;61195;41763170;22672414;39041;0;35
FR;1;2022-01-20;16853;40568;183727;1147;20814;204772;2517;0;2;42192121;40095916;21095238;62342;41783984;22877186;41558;0;37
FR;1;2022-01-21;19923;46999;228985;1405;23878;253362;3106;0;1;42212044;40142915;21324223;63747;41807862;23130548;44664;0;38
FR;1;2022-01-22;13845;33330;144509;579;18431;161398;1404;0;2;42225889;40176245;21468732;64326;41826293;23291946;46068;0;40
FR;1;2022-01-23;3379;8761;33440;132;4575;38324;352;0;1;42229268;40185006;21502172;64458;41830868;23330270;46420;0;41
FR;1;2022-01-24;11817;32969;142245;718;17787;158283;2105;0;1;42241085;40217975;21644417;65176;41848655;23488553;48525;0;42
FR;1;2022-01-25;14217;38159;163436;1049;20282;181572;3181;0;1;42255302;40256134;21807853;66225;41868937;23670125;51706;0;43
FR;1;2022-01-26;14865;37722;150273;934;22633;166402;2516;0;1;42270167;40293856;21958126;67159;41891570;23836527;54222;0;44
FR;1;2022-01-27;12341;33337;143472;896;18497;158051;3230;0;3;42282508;40327193;22101598;68055;41910067;23994578;57452;0;47
FR;1;2022-01-28;16331;56906;198337;1144;32660;222398;4007;0;3;42298839;40384099;22299935;69199;41942727;24216976;61459;0;50
FR;1;2022-01-29;10270;35466;135216;525;19613;151539;1879;0;1;42309109;40419565;22435151;69724;41962340;24368515;63338;0;51
FR;1;2022-01-30;2485;9252;29688;86;4826;34448;434;0;1;42311594;40428817;22464839;69810;41967166;24402963;63772;0;52
FR;1;2022-01-31;8760;32461;104354;533;19470;117343;2340;0;3;42320354;40461278;22569193;70343;41986636;24520306;66112;0;55
FR;1;2022-02-01;11011;36444;127095;866;20630;141215;4320;0;1;42331365;40497722;22696288;71209;42007266;24661521;70432;0;56
FR;1;2022-02-02;12169;41570;130371;783;25261;145817;3773;0;9;42343534;40539292;22826659;71992;42032527;24807338;74205;0;65
FR;1;2022-02-03;9520;34054;117034;785;19122;130333;4284;0;4;42353054;40573346;22943693;72777;42051649;24937671;78489;0;69
FR;1;2022-02-04;11544;49691;172589;968;26983;192723;5479;0;5;42364598;40623037;23116282;73745;42078632;25130394;83968;0;74
FR;1;2022-02-05;8000;33921;117593;391;18170;133023;2414;0;3;42372598;40656958;23233875;74136;42096802;25263417;86382;0;77
FR;1;2022-02-06;1706;7995;22754;86;3873;26905;444;0;0;42374304;40664953;23256629;74222;42100675;25290322;86826;0;77
FR;1;2022-02-07;7369;35386;119115;460;18174;134970;3398;0;4;42381673;40700339;23375744;74682;42118849;25425292;90224;0;81
FR;1;2022-02-08;7772;31960;125678;696;14891;140668;4301;0;5;42389445;40732299;23501422;75378;42133740;25565960;94525;0;86
FR;1;2022-02-09;8741;36529;135267;702;17930;152510;3884;0;7;42398186;40768828;23636689;76080;42151670;25718470;98409;0;93
FR;1;2022-02-10;7032;30145;116383;677;13910;130171;4445;0;1;42405218;40798973;23753072;76757;42165580;25848641;102854;0;94
FR;1;2022-02-11;8662;41569;165150;878;18383;185374;5430;0;3;42413880;40840542;23918222;77635;42183963;26034015;108284;0;97
FR;1;2022-02-12;5346;27617;106716;379;12540;120902;2395;0;2;42419226;40868159;24024938;78014;42196503;26154917;110679;0;99
FR;1;2022-02-13;1269;5721;21721;66;2188;25339;402;0;3;42420495;40873880;24046659;78080;42198691;26180256;111081;0;102
FR;1;2022-02-14;5462;27230;118095;395;10644;133123;3385;0;4;42425957;40901110;24164754;78475;42209335;26313379;114466;0;106
FR;1;2022-02-15;5797;28872;118941;611;12221;132572;4883;0;1;42431754;40929982;24283695;79086;42221556;26445951;119349;0;107
FR;1;2022-02-16;5763;28497;110429;597;13764;123059;4153;0;3;42437517;40958479;24394124;79683;42235320;26569010;123502;0;110
FR;1;2022-02-17;4617;19749;73156;489;10129;80263;3999;0;3;42442134;40978228;24467280;80172;42245449;26649273;127501;0;113
FR;1;2022-02-18;5615;26805;99209;673;14178;108171;5519;0;2;42447749;41005033;24566489;80845;42259627;26757444;133020;0;115
FR;1;2022-02-19;3552;17178;59479;305;9571;66060;2267;0;0;42451301;41022211;24625968;81150;42269198;26823504;135287;0;115
FR;1;2022-02-20;794;3258;10706;36;1651;12333;360;0;1;42452095;41025469;24636674;81186;42270849;26835837;135647;0;116
FR;1;2022-02-21;3430;14599;52830;286;7919;57678;3126;0;2;42455525;41040068;24689504;81472;42278768;26893515;138773;0;118
FR;1;2022-02-22;3804;15551;51919;500;9048;55657;4070;0;1;42459329;41055619;24741423;81972;42287816;26949172;142843;0;119
FR;1;2022-02-23;4235;17827;57487;510;10747;62589;3568;0;3;42463564;41073446;24798910;82482;42298563;27011761;146411;0;122
FR;1;2022-02-24;3345;13146;43620;436;7841;46410;3658;0;2;42466909;41086592;24842530;82918;42306404;27058171;150069;0;124
FR;1;2022-02-25;4478;20133;64928;697;12250;68799;5768;0;4;42471387;41106725;24907458;83615;42318654;27126970;155837;0;128
FR;1;2022-02-26;2697;12806;41371;310;7653;45124;2494;0;2;42474084;41119531;24948829;83925;42326307;27172094;158331;0;130
FR;1;2022-02-27;644;2192;7131;42;1207;7994;433;0;0;42474728;41121723;24955960;83967;42327514;27180088;158764;0;130
FR;1;2022-02-28;2614;10502;34968;306;6082;37395;3123;0;0;42477342;41132225;24990928;84273;42333596;27217483;161887;0;130
FR;1;2022-03-01;3592;10762;38706;392;6364;39662;4549;0;4;42480934;41142987;25029634;84665;42339960;27257145;166436;0;134
FR;1;2022-03-02;3685;12287;41871;400;7554;43941;4112;0;1;42484619;41155274;25071505;85065;42347514;27301086;170548;0;135
FR;1;2022-03-03;2464;7994;26185;330;5249;26523;3381;0;1;42487083;41163268;25097690;85395;42352763;27327609;173929;0;136
FR;1;2022-03-04;2692;10555;35468;594;6986;34963;5280;0;3;42489775;41173823;25133158;85989;42359749;27362572;179209;0;139
FR;1;2022-03-05;1824;6370;21972;281;4208;22370;2573;0;1;42491599;41180193;25155130;86270;42363957;27384942;181782;0;140
FR;1;2022-03-06;360;959;2918;38;605;3121;327;0;0;42491959;41181152;25158048;86308;42364562;27388063;182109;0;140
FR;1;2022-03-07;1925;4724;16442;245;3046;15909;2832;0;4;42493884;41185876;25174490;86553;42367608;27403972;184941;0;144
FR;1;2022-03-08;1719;5261;17172;309;3672;16001;3471;0;3;42495603;41191137;25191662;86862;42371280;27419973;188412;0;147
FR;1;2022-03-09;1988;6749;19821;371;4824;19179;3424;0;4;42497591;41197886;25211483;87233;42376104;27439152;191836;0;151
FR;1;2022-03-10;1417;5024;15302;309;3677;14340;2944;0;2;42499008;41202910;25226785;87542;42379781;27453492;194780;0;153
FR;1;2022-03-11;1761;6416;21717;487;4450;19873;4737;0;1;42500769;41209326;25248502;88029;42384231;27473365;199517;0;154
FR;1;2022-03-12;1264;4651;15367;281;3092;14915;2687;0;2;42502033;41213977;25263869;88310;42387323;27488280;202204;0;156
FR;1;2022-03-13;258;614;2119;120;416;2065;469;0;0;42502291;41214591;25265988;88430;42387739;27490345;202673;0;156
FR;1;2022-03-14;1160;3682;13408;3882;2297;12529;6342;0;8;42503451;41218273;25279396;92312;42390036;27502874;209015;0;164
FR;1;2022-03-15;1409;5736;14665;6865;4320;13262;9847;0;8;42504860;41224009;25294061;99177;42394356;27516136;218862;0;172
FR;1;2022-03-16;1700;5092;17402;11522;3603;16465;14128;0;6;42506560;41229101;25311463;110699;42397959;27532601;232990;0;178
FR;1;2022-03-17;1182;3442;11735;9648;2367;10829;11733;0;8;42507742;41232543;25323198;120347;42400326;27543430;244723;0;186
